title,location,price,bedroom,bathroom,area,year_contruction,maintenance,housing_type,operation_type,date_pub,url,price_clean,area_clean,bedroom_clean,bathroom_clean,cost_score,city,district,safety_score,services_score,final_score,latitude,longitude,osm_data
Apartamento en alquiler en Hu. Cercado De Miraflores,"Hu. Cercado De Miraflores, Miraflores, Lima, Lima ","USD1,000",3 dormitorios,3 baños,112 m²,,S/.570,Apartamento,Alquiler,22 feb. 2023 - Publicado por Fiorella Saldarriaga,https://www.properati.com.pe/detalle/14032-32-972e-fb714669d198-9bf7fafe-990b-48da,3700.0,112.0,3,3,9.995039682539682,Lima,Miraflores,9,6.68,8.9,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. America,"Ur. America, Miraflores, Lima, Lima ",USD700,2 dormitorios,2 baños,82 m²,2010.0,S/.400,Apartamento,Alquiler,22 mar. 2023 - Publicado por Proyectum  Perú,https://www.properati.com.pe/detalle/14032-32-4e83-9c6105d70f23-c445dd71-8442-4449,2590.0,82.0,2,2,9.995257452574526,Lima,Miraflores,9,6.48,8.9,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Aurora,"Ur. Aurora, Miraflores, Lima, Lima ",USD950,3 dormitorios,3 baños,137 m²,,S/.100,Apartamento,Alquiler,7 mar. 2023 - Publicado por Isotta Lima Space,https://www.properati.com.pe/detalle/14032-32-f0b5-21943876338e-91bdb965-a2b7-4933,3515.0,137.0,3,3,9.996147607461475,Lima,Miraflores,9,6.68,8.9,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Miraflores,"Miraflores, Arequipa, Arequipa ","S/.2,500",4 dormitorios,2 baños,85 m²,,,Apartamento,Alquiler,12 dic. 2022 - Publicado por SOCIOS INMOBILIARIOS,https://www.properati.com.pe/detalle/14032-32-28f5-800e27a7ca7e-d1e18858-9cdc-42ba,2500.0,85.0,4,2,9.99558381911323,Arequipa,Miraflores,9,6.68,8.9,-16.3501806,-71.46244,"Miraflores, Arequipa, 04004, Perú"
Apartamento en alquiler en Ur. Balta,"Ur. Balta, Miraflores, Lima, Lima ","USD1,200",3 dormitorios,2 baños,160 m²,1997.0,S/.540,Apartamento,Alquiler,"Hace 1 semana, 2 días - Publicado por Midori Kishimoto",https://www.properati.com.pe/detalle/14032-32-986b-c268aadca15b-8b54110b-8645-44b0,4440.0,160.0,3,2,9.995833333333334,Lima,Miraflores,9,6.34,8.9,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Santa Cruz,"Ur. Santa Cruz, Miraflores, Lima, Lima ",USD900,2 dormitorios,2 baños,103 m²,2010.0,,Apartamento,Alquiler,"Hace 1 semana, 1 día - Publicado por GARRIDO SECLEN RICARDY BUENAVENTURA",https://www.properati.com.pe/detalle/14032-32-d823-cfb2289def34-6e71b2e0-9ba2-120d,3330.0,103.0,2,2,9.99514563106796,Lima,Miraflores,9,6.48,8.9,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. America,"Ur. America, Miraflores, Lima, Lima ","S/.2,400",2 dormitorios,2 baños,90 m²,2010.0,S/.300,Apartamento,Alquiler,18 mar. 2023 - Publicado por JM HOME INMOBILIARIA,https://www.properati.com.pe/detalle/14032-32-898a-625071f7fab9-17479999-a1bc-4a73,2400.0,90.0,2,2,9.995995995995996,Lima,Miraflores,9,6.48,8.9,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Balta,"Ur. Balta, Miraflores, Lima, Lima ",USD850,2 dormitorios,2 baños,85 m²,2012.0,S/.700,Apartamento,Alquiler,2 feb. 2023 - Publicado por INMOBILIARIA IMMONEO,https://www.properati.com.pe/detalle/14032-32-ace-3805761c4b55-6df83312-9382-486f,3145.0,85.0,2,2,9.994444444444444,Lima,Miraflores,9,6.64,8.9,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Balta,"Ur. Balta, Miraflores, Lima, Lima ","USD1,300",3 dormitorios,3 baños,160 m²,,S/.720,Apartamento,Alquiler,16 feb. 2023 - Publicado por Faure Cruz,https://www.properati.com.pe/detalle/14032-32-5184-7575224c3821-673a5e15-bbb4-4b8e,4810.0,160.0,3,3,9.995486111111113,Lima,Miraflores,9,6.68,8.9,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Santa Cruz,"Ur. Santa Cruz, Miraflores, Lima, Lima ",USD800,1 dormitorio,2 baños,83 m²,2019.0,S/.400,Apartamento,Alquiler,3 feb. 2023 - Publicado por Century 21 Horizonte,https://www.properati.com.pe/detalle/14032-32-c7f7-d450ba199cbd-1c7a26e4-92a4-4802,2960.0,83.0,1,2,9.994645247657296,Lima,Miraflores,9,6.3,8.9,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Miraflores,"Miraflores, Arequipa, Arequipa ","USD1,000",2 dormitorios,4 baños,121 m²,,S/.500,Apartamento,Alquiler,23 nov. 2022 - Publicado por SOCIOS INMOBILIARIOS,https://www.properati.com.pe/detalle/14032-32-c4ba-82e5b7b24078-5b49aa35-8144-44fb,3700.0,121.0,2,4,9.995408631772268,Arequipa,Miraflores,9,6.68,8.9,-16.3501806,-71.46244,"Miraflores, Arequipa, 04004, Perú"
Apartamento en alquiler en Hu. Cercado De Miraflores,"Hu. Cercado De Miraflores, Miraflores, Lima, Lima ",USD850,2 dormitorios,2 baños,90 m²,2002.0,S/.350,Apartamento,Alquiler,9 feb. 2023 - Publicado por Corretaje Pelusa,https://www.properati.com.pe/detalle/14032-32-4e15-75895301dc49-a57189c1-9bdc-4860,3145.0,90.0,2,2,9.994753086419752,Lima,Miraflores,9,5.84,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Ampliacion San Isidro,"Ur. Ampliacion San Isidro, San Isidro, Lima, Lima ","USD1,350",2 dormitorios,3 baños,118 m²,,S/.450,Apartamento,Alquiler,Hace 19 horas - Publicado por Isotta Lima Space,https://www.properati.com.pe/detalle/14032-32-6890-f865769e59e5-33a70a7-b900-4596,4995.0,118.0,2,3,9.99364406779661,Lima,San Isidro,9,5.779999999999999,8.8,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Orrantia Del Mar,"Ur. Orrantia Del Mar, San Isidro, Lima, Lima ",USD620,1 dormitorio,2 baños,90 m²,2015.0,,Apartamento,Alquiler,28 feb. 2023 - Publicado por Fernando Alcalá Luna,https://www.properati.com.pe/detalle/14032-32-b78b-3f221c6da128-d1c75a60-b00f-120d,2294.0,90.0,1,2,9.996172839506173,Lima,San Isidro,9,5.98,8.8,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. El Rosario,"Ur. El Rosario, San Isidro, Lima, Lima ","USD1,900",3 dormitorios,2 baños,203 m²,,,Apartamento,Alquiler,27 nov. 2022 - Publicado por Lucy Mier y Teran,https://www.properati.com.pe/detalle/14032-32-1ae8-2ef1cf1fab82-f77ad90f-9507-44e3,7030.0,203.0,3,2,9.99480021893815,Lima,San Isidro,9,5.779999999999999,8.8,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en As. Los Rosales,"As. Los Rosales, La Molina, Lima, Lima ","S/.2,000",3 dormitorios,1 baño,78 m²,2003.0,S/.120,Apartamento,Alquiler,17 mar. 2023 - Publicado por Vania Rodríguez Bustamante,https://www.properati.com.pe/detalle/14032-32-b2dc-5d463da1e347-bd44e712-a320-420e,2000.0,78.0,3,1,9.996149996149995,Lima,La Molina,9,5.92,8.8,-12.0966212,-76.9392545,"Los Rosales, AA. HH. Viña Alta, La Molina, Lima, Lima Metropolitana, Lima, 15051, Perú"
Apartamento en alquiler en Ur. Balta,"Ur. Balta, Miraflores, Lima, Lima ",USD720,1 dormitorio,2 baños,58 m²,2015.0,,Apartamento,Alquiler,17 mar. 2023 - Publicado por RE/MAX Talento,https://www.properati.com.pe/detalle/14032-32-63b8-83193a53f23d-cfc11f56-b09a-4599,2664.0,58.0,1,2,9.993103448275862,Lima,Miraflores,9,5.98,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. San Luis,"Ur. San Luis, Miraflores, Lima, Lima ","USD1,100",3 dormitorios,2 baños,120 m²,,S/.650,Apartamento,Alquiler,20 mar. 2023 - Publicado por RE/MAX Expo,https://www.properati.com.pe/detalle/14032-32-99ef-15950a9156f9-dd4b40b7-be45-4356,4070.0,120.0,3,2,9.994907407407409,Lima,Miraflores,9,5.779999999999999,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Orrantia Del Mar,"Ur. Orrantia Del Mar, San Isidro, Lima, Lima ","USD1,100",3 dormitorios,2 baños,124 m²,,S/.400,Apartamento,Alquiler,1 mar. 2023 - Publicado por SOCIOS INMOBILIARIOS,https://www.properati.com.pe/detalle/14032-32-694a-fd96106fb6c6-323ecb67-949a-40a6,4070.0,124.0,3,2,9.995071684587812,Lima,San Isidro,9,5.779999999999999,8.8,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Country Club,"Ur. Country Club, San Isidro, Lima, Lima ","USD1,300",1 dormitorio,2 baños,104 m²,2018.0,S/.350,Apartamento,Alquiler,"Hace 1 semana, 2 días - Publicado por Midori Kishimoto",https://www.properati.com.pe/detalle/14032-32-5a3c-28ce484939ca-5053660d-a709-4fce,4810.0,104.0,1,2,9.993055555555555,Lima,San Isidro,9,6.220000000000001,8.8,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Confraternidad,"Ur. Confraternidad, Barranco, Lima, Lima ",USD980,3 dormitorios,2 baños,96 m²,2020.0,S/.360,Apartamento,Alquiler,"Hace 4 días, 17 horas - Publicado por Remax Concept",https://www.properati.com.pe/detalle/14032-32-6cf9-310b98421e59-547f52f5-8e38-44aa,3626.0,96.0,3,2,9.994328703703705,Lima,Barranco,8,8.18,8.8,-12.1496977,-77.0212908,"Barranco, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Santa Patricia Etapa Iii,"Ur. Santa Patricia Etapa Iii, La Molina, Lima, Lima ","S/.1,100",2 dormitorios,1 baño,50 m²,2014.0,,Apartamento,Alquiler,30 ene. 2023 - Publicado por Encontré tu Hogar,https://www.properati.com.pe/detalle/14032-32-a07d-43b463b85c32-b0be7d50-926f-120d,1100.0,50.0,2,1,9.996696696696697,Lima,La Molina,9,5.9,8.8,-12.077983,-76.9172838,"La Molina, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. San Borja,"Ur. San Borja, San Borja, Lima, Lima ",USD950,2 dormitorios,3 baños,92 m²,2021.0,S/.328,Apartamento,Alquiler,"Hace 5 días, 13 horas - Publicado por GRUPO JCTP INMOBILIARIO SAC",https://www.properati.com.pe/detalle/14032-32-6e96-6b8cc4981401-90c7611a-974f-4435,3515.0,92.0,2,3,9.994263285024154,Lima,San Borja,8,8.26,8.8,-12.0964515,-76.9956899,"San Borja, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Miraflores,"Miraflores, Lima, Lima ","USD2,000",3 dormitorios,2 baños,180 m²,,,Apartamento,Alquiler,3 mar. 2023 - Publicado por SOCIOS INMOBILIARIOS,https://www.properati.com.pe/detalle/14032-32-ba18-1f1b781b8aa7-2bf0c240-b8a0-120d,7400.0,180.0,3,2,9.993827160493828,Lima,Miraflores,9,5.779999999999999,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Balta,"Ur. Balta, Miraflores, Lima, Lima ",USD850,3 dormitorios,2 baños,95 m²,,,Apartamento,Alquiler,28 feb. 2023 - Publicado por Century 21 Excellence.,https://www.properati.com.pe/detalle/14032-32-c88b-298d82c12174-2170e573-9357-3537,3145.0,95.0,3,2,9.99502923976608,Lima,Miraflores,9,5.779999999999999,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Leuro,"Ur. Leuro, Miraflores, Lima, Lima ",USD700,2 dormitorios,2 baños,80 m²,2004.0,,Apartamento,Alquiler,18 mar. 2023 - Publicado por JM HOME INMOBILIARIA,https://www.properati.com.pe/detalle/14032-32-928b-fb03e0d84cad-321c029e-a903-4a1c,2590.0,80.0,2,2,9.995138888888889,Lima,Miraflores,9,6.0,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Country Club,"Ur. Country Club, San Isidro, Lima, Lima ","USD1,800",3 dormitorios,2 baños,240 m²,1990.0,,Apartamento,Alquiler,16 mar. 2023 - Publicado por Lucy Mier y Teran,https://www.properati.com.pe/detalle/14032-32-2fcc-dc5d12726f0d-9e75a2bb-8510-4194,6660.0,240.0,3,2,9.995833333333334,Lima,San Isidro,9,5.779999999999999,8.8,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Hu. Cercado De Miraflores,"Hu. Cercado De Miraflores, Miraflores, Lima, Lima ","USD1,150",3 dormitorios,3 baños,155 m²,1981.0,,Apartamento,Alquiler,16 mar. 2023 - Publicado por RE/MAX PERÚ,https://www.properati.com.pe/detalle/14032-32-4c84-9f22cc0ee3ec-60c0c686-9b5e-4931,4255.0,155.0,3,3,9.995878136200718,Lima,Miraflores,9,5.96,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Re. San Felipe,"Re. San Felipe, San Isidro, Lima, Lima ","USD1,200",3 dormitorios,2 baños,156 m²,,S/.550,Apartamento,Alquiler,20 mar. 2023 - Publicado por SOCIOS INMOBILIARIOS,https://www.properati.com.pe/detalle/14032-32-e30a-391f8a0d1bb9-c6e8a62-bcc0-4ae7,4440.0,156.0,3,2,9.995726495726496,Lima,San Isidro,9,5.779999999999999,8.8,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Aurora,"Ur. Aurora, Miraflores, Lima, Lima ",USD950,2 dormitorios,3 baños,165 m²,,S/.500,Apartamento,Alquiler,6 feb. 2023 - Publicado por La Foret Inmobiliaria,https://www.properati.com.pe/detalle/14032-32-96fd-112114279f5e-6f3795bd-be77-402e,3515.0,165.0,2,3,9.996801346801346,Lima,Miraflores,9,5.779999999999999,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Leuro,"Ur. Leuro, Miraflores, Lima, Lima ",USD970,1 dormitorio,2 baños,105 m²,2016.0,S/.392,Apartamento,Alquiler,28 ene. 2023 - Publicado por Corretajes Inmobiliarios Matessa SAC,https://www.properati.com.pe/detalle/14032-32-7278-d726b8b99692-56cd5903-8237-47e0,3589.0,105.0,1,2,9.994867724867724,Lima,Miraflores,9,6.0600000000000005,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Hu. Cercado De Miraflores,"Hu. Cercado De Miraflores, Miraflores, Lima, Lima ",USD900,2 dormitorios,3 baños,180 m²,1990.0,S/.400,Apartamento,Alquiler,"Hace 2 semanas, 1 día - Publicado por DOMUS REAL ESTATE ",https://www.properati.com.pe/detalle/14032-32-21a-266fd34a1a6b-988b1322-b798-47a5,3330.0,180.0,2,3,9.997222222222222,Lima,Miraflores,9,5.779999999999999,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. San Isidro,"Ur. San Isidro, San Isidro, Lima, Lima ","USD1,250",3 dormitorios,2 baños,150 m²,1990.0,S/.650,Apartamento,Alquiler,6 feb. 2023 - Publicado por Büro Propiedades,https://www.properati.com.pe/detalle/14032-32-139c-2a2d5f092748-cab56c2-83db-4448,4625.0,150.0,3,2,9.99537037037037,Lima,San Isidro,9,5.779999999999999,8.8,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Armendariz,"Ur. Armendariz, Miraflores, Lima, Lima ","USD1,000",6 dormitorios,2 baños,120 m²,1960.0,,Apartamento,Alquiler,29 ene. 2023 - Publicado por RE/MAX Uno,https://www.properati.com.pe/detalle/14032-32-5b61-6b5643cd1f61-cdc74c03-af8d-4b81,3700.0,120.0,6,2,9.99537037037037,Lima,Miraflores,9,6.0,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Risso,"Ur. Risso, San Isidro, Lima, Lima ","S/.2,995",1 dormitorio,2 baños,65 m²,2013.0,,Apartamento,Alquiler,18 ene. 2023 - Publicado por Cesar Muñoz,https://www.properati.com.pe/detalle/14032-32-5536-5ef3e309b62d-f47fb3db-b603-3dfd,2995.0,65.0,1,2,9.993081543081544,Lima,San Isidro,9,5.82,8.8,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Casa en alquiler en Ur. El Palomar,"Ur. El Palomar, San Isidro, Lima, Lima ","USD2,600",4 dormitorios,5 baños,351 m²,1958.0,,Casa,Alquiler,Hace 3 semanas - Publicado por IMMOBILIARE,https://www.properati.com.pe/detalle/14032-32-9430-c786f9b5843e-f3a8a0b8-bab0-48b7,9620.0,351.0,4,5,9.995884773662551,Lima,San Isidro,9,6.0,8.8,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Balta,"Ur. Balta, Miraflores, Lima, Lima ",USD850,3 dormitorios,2 baños,190 m²,,S/.250,Apartamento,Alquiler,22 mar. 2023 - Publicado por Proyectum  Perú,https://www.properati.com.pe/detalle/14032-32-c44b-815467a519b3-785d63be-8457-40ce,3145.0,190.0,3,2,9.997514619883042,Lima,Miraflores,9,5.779999999999999,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Leuro,"Ur. Leuro, Miraflores, Lima, Lima ",USD850,3 dormitorios,2 baños,125 m²,,,Apartamento,Alquiler,26 dic. 2022 - Publicado por RE/MAX Expo,https://www.properati.com.pe/detalle/14032-32-31e5-f56cb44a69f3-1354c567-8e16-4287,3145.0,125.0,3,2,9.996222222222222,Lima,Miraflores,9,5.779999999999999,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Miraflores,"Miraflores, Arequipa, Arequipa ","USD1,250",2 dormitorios,3 baños,100 m²,,S/.300,Apartamento,Alquiler,15 dic. 2022 - Publicado por RE/MAX POWER EXPO,https://www.properati.com.pe/detalle/14032-32-dc7d-6bc26fe62837-2e5a1e27-b231-45a3,4625.0,100.0,2,3,9.993055555555555,Arequipa,Miraflores,9,5.779999999999999,8.8,-16.3501806,-71.46244,"Miraflores, Arequipa, 04004, Perú"
Apartamento en alquiler en Hu. Cercado De Miraflores,"Hu. Cercado De Miraflores, Miraflores, Lima, Lima ","S/.3,213",2 dormitorios,3 baños,125 m²,1990.0,,Apartamento,Alquiler,"Hace 2 semanas, 4 días - Publicado por Cesar Muñoz",https://www.properati.com.pe/detalle/14032-32-662b-cc5836dea45b-43710f55-b421-3aa3,3213.0,125.0,2,3,9.99614054054054,Lima,Miraflores,9,5.779999999999999,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Balta,"Ur. Balta, Miraflores, Lima, Lima ",USD850,2 dormitorios,3 baños,113 m²,,S/.503,Apartamento,Alquiler,24 mar. 2023 - Publicado por Tatiana Peralta,https://www.properati.com.pe/detalle/14032-32-d80-4fa3595821ea-82aaf161-b1d6-4df5,3145.0,113.0,2,3,9.99582104228122,Lima,Miraflores,9,5.779999999999999,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Santa Cruz,"Ur. Santa Cruz, Miraflores, Lima, Lima ","USD1,450",2 dormitorios,3 baños,121 m²,,S/.420,Apartamento,Alquiler,"Hace 6 días, 20 horas - Publicado por Fiorella Saldarriaga",https://www.properati.com.pe/detalle/14032-32-13bc-c9853a53d7e2-d25f18e2-88e3-459f,5365.0,121.0,2,3,9.993342516069788,Lima,Miraflores,9,5.779999999999999,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Balta,"Ur. Balta, Miraflores, Lima, Lima ","USD1,000",2 dormitorios,2 baños,98 m²,2006.0,S/.400,Apartamento,Alquiler,15 mar. 2023 - Publicado por Corretaje Pelusa,https://www.properati.com.pe/detalle/14032-32-a57e-275d8ec4dcd7-1378276a-8256-4197,3700.0,98.0,2,2,9.994331065759637,Lima,Miraflores,9,6.16,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Santa Raquel Sector B Zona Este,"Ur. Santa Raquel Sector B Zona Este, La Molina, Lima, Lima ","S/.1,700",2 dormitorios,1 baño,68 m²,2015.0,S/.100,Apartamento,Alquiler,22 feb. 2023 - Publicado por Astupropiedad,https://www.properati.com.pe/detalle/14032-32-daa7-fdc83baf802a-4275bf41-979a-4c26,1700.0,68.0,2,1,9.996246246246246,Lima,La Molina,9,5.98,8.8,-12.077983,-76.9172838,"La Molina, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. San Isidro,"Ur. San Isidro, San Isidro, Lima, Lima ","USD1,500",2 dormitorios,3 baños,183 m²,,S/.477,Apartamento,Alquiler,4 mar. 2023 - Publicado por RE/MAX POWER EXPO,https://www.properati.com.pe/detalle/14032-32-eaa9-823454b5b116-af290f4c-bd52-417a,5550.0,183.0,2,3,9.99544626593807,Lima,San Isidro,9,5.779999999999999,8.8,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Monterrico Norte,"Ur. Monterrico Norte, San Borja, Lima, Lima ","USD1,150",5 dormitorios,3 baños,232 m²,1998.0,S/.300,Apartamento,Alquiler,21 feb. 2023 - Publicado por CENTURY 21 AVANZA,https://www.properati.com.pe/detalle/14032-32-bb0-83c8bd20077a-97f9a96-8602-49e4,4255.0,232.0,5,3,9.997246168582375,Lima,San Borja,8,7.92,8.8,-12.0964515,-76.9956899,"San Borja, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Orrantia,"Ur. Orrantia, San Isidro, Lima, Lima ",USD780,3 dormitorios,2 baños,105 m²,,,Apartamento,Alquiler,24 feb. 2023 - Publicado por Century 21 Máxima,https://www.properati.com.pe/detalle/14032-32-3051-b3e8812b96e6-24361292-ab56-3bcd,2886.0,105.0,3,2,9.995873015873016,Lima,San Isidro,9,5.779999999999999,8.8,-12.0989209,-77.0346439,"San Isidro, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. America,"Ur. America, Miraflores, Lima, Lima ","USD1,500",2 dormitorios,2 baños,104 m²,2005.0,S/.631,Apartamento,Alquiler,"Hace 1 semana, 6 días - Publicado por Büro Propiedades",https://www.properati.com.pe/detalle/14032-32-a720-97f4e354d103-12e891a9-a560-4a09,5550.0,104.0,2,2,9.99198717948718,Lima,Miraflores,9,6.08,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. San Antonio,"Ur. San Antonio, Miraflores, Lima, Lima ","USD1,000",3 dormitorios,2 baños,112 m²,,,Apartamento,Alquiler,28 feb. 2023 - Publicado por Century 21 Excellence.,https://www.properati.com.pe/detalle/14032-32-fdca-6ff02bd0a6d3-cbac234b-96b9-312c,3700.0,112.0,3,2,9.995039682539682,Lima,Miraflores,9,5.779999999999999,8.8,-12.1206214,-77.0294993,"Miraflores, Lima, Lima Metropolitana, Lima, Perú"
Apartamento en alquiler en Ur. Las Laderas De Melgarejo,"Ur. Las Laderas De Melgarejo, La Molina, Lima, Lima ","S/.2,300",2 dormitorios,3 baños,76 m²,,,Apartamento,Alquiler,10 mar. 2023 - Publicado por Remax Diamond,https://www.properati.com.pe/detalle/14032-32-5a50-fa71d36f18b8-ec2437fb-b653-5005,2300.0,76.0,2,3,9.995455982298088,Lima,La Molina,9,5.779999999999999,8.8,-12.077983,-76.9172838,"La Molina, Lima, Lima Metropolitana, Lima, Perú"
